iteration,train_emotion,test_emotion,match_score,similarity,timestamp,result
249,neutral,anger,0.34,0.11,2025-09-20 20:26:22,success
249,neutral,disgust,0.28,0.07,2025-09-20 20:26:22,fail
249,neutral,neutral,0.33,1.0,2025-09-20 20:26:22,success
249,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:23,fail
250,neutral,amused,0.31,0.07,2025-09-20 20:26:23,fail
250,neutral,anger,0.34,0.11,2025-09-20 20:26:23,success
250,neutral,disgust,0.28,0.07,2025-09-20 20:26:24,fail
250,neutral,neutral,0.33,1.0,2025-09-20 20:26:24,success
250,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:24,fail
251,neutral,amused,0.31,0.07,2025-09-20 20:26:24,fail
251,neutral,anger,0.34,0.11,2025-09-20 20:26:25,success
251,neutral,disgust,0.28,0.07,2025-09-20 20:26:25,fail
251,neutral,neutral,0.33,1.0,2025-09-20 20:26:25,success
251,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:25,fail
252,neutral,amused,0.31,0.07,2025-09-20 20:26:26,fail
252,neutral,anger,0.34,0.11,2025-09-20 20:26:26,success
252,neutral,disgust,0.28,0.07,2025-09-20 20:26:26,fail
252,neutral,neutral,0.33,1.0,2025-09-20 20:26:26,success
252,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:27,fail
253,neutral,amused,0.31,0.07,2025-09-20 20:26:27,fail
253,neutral,anger,0.34,0.11,2025-09-20 20:26:28,success
253,neutral,disgust,0.28,0.07,2025-09-20 20:26:28,fail
253,neutral,neutral,0.33,1.0,2025-09-20 20:26:28,success
253,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:29,fail
254,neutral,amused,0.31,0.07,2025-09-20 20:26:29,fail
254,neutral,anger,0.34,0.11,2025-09-20 20:26:29,success
254,neutral,disgust,0.28,0.07,2025-09-20 20:26:29,fail
254,neutral,neutral,0.33,1.0,2025-09-20 20:26:30,success
254,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:30,fail
255,neutral,amused,0.31,0.07,2025-09-20 20:26:30,fail
255,neutral,anger,0.34,0.11,2025-09-20 20:26:30,success
255,neutral,disgust,0.28,0.07,2025-09-20 20:26:31,fail
255,neutral,neutral,0.33,1.0,2025-09-20 20:26:31,success
255,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:31,fail
256,neutral,amused,0.31,0.07,2025-09-20 20:26:32,fail
256,neutral,anger,0.34,0.11,2025-09-20 20:26:32,success
256,neutral,disgust,0.28,0.07,2025-09-20 20:26:32,fail
256,neutral,neutral,0.33,1.0,2025-09-20 20:26:32,success
256,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:33,fail
257,neutral,amused,0.31,0.07,2025-09-20 20:26:33,fail
257,neutral,anger,0.34,0.11,2025-09-20 20:26:33,success
257,neutral,disgust,0.28,0.07,2025-09-20 20:26:33,fail
257,neutral,neutral,0.33,1.0,2025-09-20 20:26:34,success
257,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:34,fail
258,neutral,amused,0.31,0.07,2025-09-20 20:26:34,fail
258,neutral,anger,0.34,0.11,2025-09-20 20:26:35,success
258,neutral,disgust,0.28,0.07,2025-09-20 20:26:35,fail
258,neutral,neutral,0.33,1.0,2025-09-20 20:26:35,success
258,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:35,fail
259,neutral,amused,0.31,0.07,2025-09-20 20:26:36,fail
259,neutral,anger,0.34,0.11,2025-09-20 20:26:36,success
259,neutral,disgust,0.28,0.07,2025-09-20 20:26:36,fail
259,neutral,neutral,0.33,1.0,2025-09-20 20:26:37,success
259,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:37,fail
260,neutral,amused,0.31,0.07,2025-09-20 20:26:37,fail
260,neutral,anger,0.34,0.11,2025-09-20 20:26:38,success
260,neutral,disgust,0.28,0.07,2025-09-20 20:26:38,fail
260,neutral,neutral,0.33,1.0,2025-09-20 20:26:38,success
260,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:39,fail
261,neutral,amused,0.31,0.07,2025-09-20 20:26:39,fail
261,neutral,anger,0.34,0.11,2025-09-20 20:26:39,success
261,neutral,disgust,0.28,0.07,2025-09-20 20:26:39,fail
261,neutral,neutral,0.33,1.0,2025-09-20 20:26:40,success
261,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:40,fail
262,neutral,amused,0.31,0.07,2025-09-20 20:26:40,fail
262,neutral,anger,0.34,0.11,2025-09-20 20:26:40,success
262,neutral,disgust,0.28,0.07,2025-09-20 20:26:41,fail
262,neutral,neutral,0.33,1.0,2025-09-20 20:26:41,success
262,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:41,fail
263,neutral,amused,0.31,0.07,2025-09-20 20:26:42,fail
263,neutral,anger,0.34,0.11,2025-09-20 20:26:42,success
263,neutral,disgust,0.28,0.07,2025-09-20 20:26:42,fail
263,neutral,neutral,0.33,1.0,2025-09-20 20:26:43,success
263,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:43,fail
264,neutral,amused,0.31,0.07,2025-09-20 20:26:43,fail
264,neutral,anger,0.34,0.11,2025-09-20 20:26:44,success
264,neutral,disgust,0.28,0.07,2025-09-20 20:26:44,fail
264,neutral,neutral,0.33,1.0,2025-09-20 20:26:44,success
264,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:44,fail
265,neutral,amused,0.31,0.07,2025-09-20 20:26:45,fail
265,neutral,anger,0.34,0.11,2025-09-20 20:26:45,success
265,neutral,disgust,0.28,0.07,2025-09-20 20:26:45,fail
265,neutral,neutral,0.33,1.0,2025-09-20 20:26:45,success
265,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:46,fail
266,neutral,amused,0.31,0.07,2025-09-20 20:26:46,fail
266,neutral,anger,0.34,0.11,2025-09-20 20:26:46,success
266,neutral,disgust,0.28,0.07,2025-09-20 20:26:47,fail
266,neutral,neutral,0.33,1.0,2025-09-20 20:26:47,success
266,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:47,fail
267,neutral,amused,0.31,0.07,2025-09-20 20:26:47,fail
267,neutral,anger,0.34,0.11,2025-09-20 20:26:48,success
267,neutral,disgust,0.28,0.07,2025-09-20 20:26:48,fail
267,neutral,neutral,0.33,1.0,2025-09-20 20:26:48,success
267,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:48,fail
268,neutral,amused,0.31,0.07,2025-09-20 20:26:49,fail
268,neutral,anger,0.34,0.11,2025-09-20 20:26:49,success
268,neutral,disgust,0.28,0.07,2025-09-20 20:26:49,fail
268,neutral,neutral,0.33,1.0,2025-09-20 20:26:50,success
268,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:50,fail
269,neutral,amused,0.31,0.07,2025-09-20 20:26:50,fail
269,neutral,anger,0.34,0.11,2025-09-20 20:26:51,success
269,neutral,disgust,0.28,0.07,2025-09-20 20:26:51,fail
269,neutral,neutral,0.33,1.0,2025-09-20 20:26:51,success
269,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:52,fail
270,neutral,amused,0.31,0.07,2025-09-20 20:26:53,fail
270,neutral,anger,0.34,0.11,2025-09-20 20:26:53,success
270,neutral,disgust,0.28,0.07,2025-09-20 20:26:53,fail
270,neutral,neutral,0.33,1.0,2025-09-20 20:26:54,success
270,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:54,fail
271,neutral,amused,0.31,0.07,2025-09-20 20:26:54,fail
271,neutral,anger,0.34,0.11,2025-09-20 20:26:54,success
271,neutral,disgust,0.28,0.07,2025-09-20 20:26:55,fail
271,neutral,neutral,0.33,1.0,2025-09-20 20:26:55,success
271,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:55,fail
272,neutral,amused,0.31,0.07,2025-09-20 20:26:56,fail
272,neutral,anger,0.34,0.11,2025-09-20 20:26:56,success
272,neutral,disgust,0.28,0.07,2025-09-20 20:26:56,fail
272,neutral,neutral,0.33,1.0,2025-09-20 20:26:56,success
272,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:57,fail
273,neutral,amused,0.31,0.07,2025-09-20 20:26:57,fail
273,neutral,anger,0.34,0.11,2025-09-20 20:26:57,success
273,neutral,disgust,0.28,0.07,2025-09-20 20:26:58,fail
273,neutral,neutral,0.33,1.0,2025-09-20 20:26:58,success
273,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:58,fail
274,neutral,amused,0.31,0.07,2025-09-20 20:26:58,fail
274,neutral,anger,0.34,0.11,2025-09-20 20:26:59,success
274,neutral,disgust,0.28,0.07,2025-09-20 20:26:59,fail
274,neutral,neutral,0.33,1.0,2025-09-20 20:27:00,success
274,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:00,fail
275,neutral,amused,0.31,0.07,2025-09-20 20:27:00,fail
275,neutral,anger,0.34,0.11,2025-09-20 20:27:00,success
275,neutral,disgust,0.28,0.07,2025-09-20 20:27:01,fail
275,neutral,neutral,0.33,1.0,2025-09-20 20:27:01,success
275,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:01,fail
276,neutral,amused,0.31,0.07,2025-09-20 20:27:01,fail
276,neutral,anger,0.34,0.11,2025-09-20 20:27:02,success
276,neutral,disgust,0.28,0.07,2025-09-20 20:27:02,fail
276,neutral,neutral,0.33,1.0,2025-09-20 20:27:02,success
276,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:03,fail
277,neutral,amused,0.31,0.07,2025-09-20 20:27:03,fail
277,neutral,anger,0.34,0.11,2025-09-20 20:27:03,success
277,neutral,disgust,0.28,0.07,2025-09-20 20:27:03,fail
277,neutral,neutral,0.33,1.0,2025-09-20 20:27:04,success
277,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:04,fail
278,neutral,amused,0.31,0.07,2025-09-20 20:27:04,fail
278,neutral,anger,0.34,0.11,2025-09-20 20:27:05,success
278,neutral,disgust,0.28,0.07,2025-09-20 20:27:05,fail
278,neutral,neutral,0.33,1.0,2025-09-20 20:27:06,success
278,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:06,fail
279,neutral,amused,0.31,0.07,2025-09-20 20:27:06,fail
279,neutral,anger,0.34,0.11,2025-09-20 20:27:07,success
279,neutral,disgust,0.28,0.07,2025-09-20 20:27:07,fail
279,neutral,neutral,0.33,1.0,2025-09-20 20:27:07,success
279,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:07,fail
280,neutral,amused,0.31,0.07,2025-09-20 20:27:08,fail
280,neutral,anger,0.34,0.11,2025-09-20 20:27:08,success
280,neutral,disgust,0.28,0.07,2025-09-20 20:27:08,fail
280,neutral,neutral,0.33,1.0,2025-09-20 20:27:08,success
280,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:09,fail
281,neutral,amused,0.31,0.07,2025-09-20 20:27:10,fail
281,neutral,anger,0.34,0.11,2025-09-20 20:27:10,success
281,neutral,disgust,0.28,0.07,2025-09-20 20:27:10,fail
281,neutral,neutral,0.33,1.0,2025-09-20 20:27:10,success
281,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:11,fail
282,neutral,amused,0.31,0.07,2025-09-20 20:27:11,fail
282,neutral,anger,0.34,0.11,2025-09-20 20:27:11,success
282,neutral,disgust,0.28,0.07,2025-09-20 20:27:11,fail
282,neutral,neutral,0.33,1.0,2025-09-20 20:27:12,success
282,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:12,fail
283,neutral,amused,0.31,0.07,2025-09-20 20:27:12,fail
283,neutral,anger,0.34,0.11,2025-09-20 20:27:13,success
283,neutral,disgust,0.28,0.07,2025-09-20 20:27:13,fail
283,neutral,neutral,0.33,1.0,2025-09-20 20:27:13,success
283,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:13,fail
284,neutral,amused,0.31,0.07,2025-09-20 20:27:14,fail
284,neutral,anger,0.34,0.11,2025-09-20 20:27:14,success
284,neutral,disgust,0.28,0.07,2025-09-20 20:27:14,fail
284,neutral,neutral,0.33,1.0,2025-09-20 20:27:15,success
284,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:15,fail
285,neutral,amused,0.31,0.07,2025-09-20 20:27:15,fail
285,neutral,anger,0.34,0.11,2025-09-20 20:27:15,success
285,neutral,disgust,0.28,0.07,2025-09-20 20:27:16,fail
285,neutral,neutral,0.33,1.0,2025-09-20 20:27:16,success
285,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:16,fail
286,neutral,amused,0.31,0.07,2025-09-20 20:27:16,fail
286,neutral,anger,0.34,0.11,2025-09-20 20:27:17,success
286,neutral,disgust,0.28,0.07,2025-09-20 20:27:17,fail
286,neutral,neutral,0.33,1.0,2025-09-20 20:27:17,success
286,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:18,fail
287,neutral,amused,0.31,0.07,2025-09-20 20:27:18,fail
287,neutral,anger,0.34,0.11,2025-09-20 20:27:18,success
287,neutral,disgust,0.28,0.07,2025-09-20 20:27:18,fail
287,neutral,neutral,0.33,1.0,2025-09-20 20:27:19,success
287,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:19,fail
288,neutral,amused,0.31,0.07,2025-09-20 20:27:19,fail
288,neutral,anger,0.34,0.11,2025-09-20 20:27:20,success
288,neutral,disgust,0.28,0.07,2025-09-20 20:27:20,fail
288,neutral,neutral,0.33,1.0,2025-09-20 20:27:20,success
288,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:20,fail
289,neutral,amused,0.31,0.07,2025-09-20 20:27:21,fail
289,neutral,anger,0.34,0.11,2025-09-20 20:27:21,success
289,neutral,disgust,0.28,0.07,2025-09-20 20:27:21,fail
289,neutral,neutral,0.33,1.0,2025-09-20 20:27:22,success
289,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:22,fail
290,neutral,amused,0.31,0.07,2025-09-20 20:27:22,fail
290,neutral,anger,0.34,0.11,2025-09-20 20:27:22,success
290,neutral,disgust,0.28,0.07,2025-09-20 20:27:23,fail
290,neutral,neutral,0.33,1.0,2025-09-20 20:27:23,success
290,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:23,fail
291,neutral,amused,0.31,0.07,2025-09-20 20:27:23,fail
291,neutral,anger,0.34,0.11,2025-09-20 20:27:24,success
291,neutral,disgust,0.28,0.07,2025-09-20 20:27:24,fail
291,neutral,neutral,0.33,1.0,2025-09-20 20:27:24,success
291,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:25,fail
292,neutral,amused,0.31,0.07,2025-09-20 20:27:25,fail
292,neutral,anger,0.34,0.11,2025-09-20 20:27:25,success
292,neutral,disgust,0.28,0.07,2025-09-20 20:27:26,fail
292,neutral,neutral,0.33,1.0,2025-09-20 20:27:26,success
292,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:26,fail
293,neutral,amused,0.31,0.07,2025-09-20 20:27:26,fail
293,neutral,anger,0.34,0.11,2025-09-20 20:27:27,success
293,neutral,disgust,0.28,0.07,2025-09-20 20:27:27,fail
293,neutral,neutral,0.33,1.0,2025-09-20 20:27:27,success
293,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:27,fail
294,neutral,amused,0.31,0.07,2025-09-20 20:27:28,fail
294,neutral,anger,0.34,0.11,2025-09-20 20:27:28,success
294,neutral,disgust,0.28,0.07,2025-09-20 20:27:28,fail
294,neutral,neutral,0.33,1.0,2025-09-20 20:27:29,success
294,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:29,fail
295,neutral,amused,0.31,0.07,2025-09-20 20:27:29,fail
295,neutral,anger,0.34,0.11,2025-09-20 20:27:29,success
295,neutral,disgust,0.28,0.07,2025-09-20 20:27:30,fail
295,neutral,neutral,0.33,1.0,2025-09-20 20:27:30,success
295,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:30,fail
296,neutral,amused,0.31,0.07,2025-09-20 20:27:31,fail
296,neutral,anger,0.34,0.11,2025-09-20 20:27:31,success
296,neutral,disgust,0.28,0.07,2025-09-20 20:27:31,fail
296,neutral,neutral,0.33,1.0,2025-09-20 20:27:31,success
296,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:32,fail
297,neutral,amused,0.31,0.07,2025-09-20 20:27:32,fail
297,neutral,anger,0.34,0.11,2025-09-20 20:27:32,success
297,neutral,disgust,0.28,0.07,2025-09-20 20:27:33,fail
297,neutral,neutral,0.33,1.0,2025-09-20 20:27:33,success
297,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:33,fail
298,neutral,amused,0.31,0.07,2025-09-20 20:27:33,fail
298,neutral,anger,0.34,0.11,2025-09-20 20:27:34,success
298,neutral,disgust,0.28,0.07,2025-09-20 20:27:34,fail
298,neutral,neutral,0.33,1.0,2025-09-20 20:27:34,success
298,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:34,fail
299,neutral,amused,0.31,0.07,2025-09-20 20:27:35,fail
299,neutral,anger,0.34,0.11,2025-09-20 20:27:35,success
299,neutral,disgust,0.28,0.07,2025-09-20 20:27:35,fail
299,neutral,neutral,0.33,1.0,2025-09-20 20:27:36,success
299,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:36,fail
300,neutral,amused,0.31,0.07,2025-09-20 20:27:36,fail
300,neutral,anger,0.34,0.11,2025-09-20 20:27:37,success
300,neutral,disgust,0.28,0.07,2025-09-20 20:27:37,fail
300,neutral,neutral,0.33,1.0,2025-09-20 20:27:37,success
300,neutral,sleepiness,0.32,0.07,2025-09-20 20:27:37,fail
